0031||2
0034||1
0036||3
0039||2
0040||5
0042||2
0044||1
0046||1
0048||5
0050||5
0053||1
0055||2
0057||2
0058||1
0060||3
0061||7
0062||3
0065||2
0067||1
0068||1
0069||1
0070||1
0075||1
0079||2
0080||1
0081||2
0085||2
0090||1
0095||1
0097||5
0101||1
0103||5
0104||3
0106||1
0107||1
0113||2
0115||1
0120||1
0121||1
0130||3
0030||1
0080||1
0007||1
0074||1
0065||4
0066||2
0103||1
0112||1
0117||1
0124||1
0074||1
0057||1
0028||1
0033||1
0034||1
0028||1
0043||1
0073||1
0087||1
0089||1
0090||1
0002||6
0011||6
0055||1
0017||1
0084||1
0046||1
0089||1
0101||1
0119||1
0089||4
0030||1
0028||1
0076||1
0060||2
0107||1
0113||5
0105||1
0086||1
0113||3
0048||1
0060||1
0012||2
0044||1
0097||1
0044||1
0081||7
0054||1
0060||1
0003||1
0006||1
0023||1
0031||1
0035||1
0045||2
0046||1
0049||1
0050||1
0074||1
0075||1
0080||1
0084||3
0094||5
0096||1
0097||2
0099||1
0101||1
0104||1
0108||1
0112||5
0114||1
0115||1
0119||1
0120||3
0121||2
0129||3
0026||1
0019||1
0036||1
0049||1
0005||2
0005||1
0027||1
0028||1
0060||1
0063||1
0098||1
0108||1
0113||1
0129||1
0130||1
0063||1
0117||1
0012||1
0062||1
0073||1
0108||1
0127||1
0043||1
0048||1
0097||1
0010||1
0063||1
0080||10
0026||1
0002||1
0042||3
0049||2
0054||1
0064||1
0078||1
0088||1
0113||1
0012||1
0042||1
0060||3
0002||1
0055||1
0052||1
0086||1
0101||1
0057||1
0065||1
0090||1
0080||13
0053||1
0124||1
0124||1
0105||1
0004||1
0056||4
0088||1
0112||5
0113||1
0031||3
0113||1
0075||1
0006||1
0019||1
0040||1
0043||1
0061||1
0080||3
0097||4
0099||1
0128||1
0034||1
0036||1
0049||1
0060||1
0063||1
0084||1
0104||1
0110||4
0118||1
0120||1
0069||1
0103||1
0113||1
0071||2
0055||1
0060||1
0106||1
0077||1
0034||1
0049||1
0027||2
0081||1
0068||1
0002||1
0004||2
0005||1
0006||4
0007||1
0008||1
0009||1
0013||3
0014||1
0016||4
0017||1
0018||6
0019||2
0020||5
0021||2
0024||1
0025||2
0026||2
0027||1
0028||1
0030||1
0031||1
0034||1
0035||1
0036||4
0038||5
0039||1
0042||1
0044||3
0046||1
0047||1
0048||1
0049||2
0052||2
0053||5
0055||3
0057||3
0058||4
0060||5
0061||7
0063||3
0067||1
0068||1
0069||2
0070||1
0071||1
0072||3
0074||6
0075||2
0076||2
0077||2
0079||2
0080||8
0082||1
0084||2
0085||1
0086||2
0088||1
0092||2
0093||1
0095||1
0096||2
0097||1
0098||1
0103||3
0104||1
0107||2
0108||1
0109||1
0110||2
0111||6
0113||8
0114||4
0116||1
0117||1
0119||1
0120||1
0121||1
0122||1
0126||2
0127||3
0129||3
0130||1
0010||1
0053||4
0056||2
0112||1
0014||1
0002||1
0080||1
0002||14
0003||2
0004||19
0005||12
0006||8
0007||6
0008||3
0009||9
0010||15
0011||9
0012||9
0013||15
0014||14
0016||29
0017||8
0018||21
0019||6
0020||6
0021||10
0022||4
0023||7
0024||7
0025||13
0026||9
0027||12
0028||15
0030||11
0031||11
0032||7
0033||8
0034||9
0035||5
0036||11
0037||14
0038||25
0039||9
0040||4
0042||6
0043||4
0044||17
0045||13
0046||11
0047||17
0048||11
0049||27
0050||11
0052||9
0053||11
0054||9
0055||7
0056||6
0057||10
0058||17
0060||42
0061||13
0062||6
0063||16
0064||12
0065||14
0066||11
0067||5
0068||10
0069||9
0070||22
0071||9
0072||8
0073||5
0074||7
0075||8
0076||5
0077||14
0078||11
0079||12
0080||16
0081||14
0082||7
0083||4
0084||8
0085||15
0086||5
0087||12
0088||4
0089||12
0090||7
0092||13
0093||7
0094||10
0095||14
0096||10
0097||18
0098||14
0099||7
0101||7
0102||11
0103||17
0104||11
0105||9
0106||13
0107||18
0108||8
0109||7
0110||6
0111||7
0112||11
0113||29
0114||15
0115||6
0116||4
0117||1
0118||5
0119||6
0120||11
0121||17
0122||9
0124||17
0126||5
0127||10
0128||10
0129||12
0130||6
0108||1
0074||1
0002||4
0003||1
0004||7
0005||3
0006||12
0007||4
0008||4
0009||1
0010||2
0011||4
0012||5
0013||9
0014||2
0016||4
0017||9
0018||7
0019||1
0020||6
0021||5
0023||2
0024||1
0025||6
0026||8
0027||4
0028||6
0030||9
0031||9
0032||3
0034||5
0035||4
0036||9
0037||2
0038||14
0039||5
0040||8
0042||2
0043||2
0044||12
0045||10
0046||11
0047||5
0048||15
0049||9
0050||13
0052||1
0053||5
0054||5
0055||6
0056||4
0057||10
0058||12
0060||32
0061||17
0062||5
0063||11
0064||5
0065||6
0066||5
0067||1
0068||4
0069||11
0070||7
0071||12
0072||5
0073||1
0074||9
0075||8
0076||2
0077||10
0078||4
0079||13
0080||21
0081||8
0082||3
0083||4
0084||4
0085||10
0086||5
0087||8
0088||4
0089||6
0090||4
0092||4
0093||3
0094||2
0095||3
0096||8
0097||5
0098||7
0099||4
0101||1
0102||3
0103||11
0104||10
0105||9
0107||3
0108||3
0109||2
0110||2
0111||2
0112||9
0113||16
0114||4
0115||4
0116||6
0117||7
0118||2
0119||9
0120||13
0121||5
0122||3
0124||5
0126||1
0127||7
0128||1
0129||2
0130||9
0120||1
0042||1
0049||1
0063||1
0113||1
0115||1
0116||1
0117||1
0027||1
0036||1
0039||1
0008||1
0050||2
0074||1
0060||1
0007||2
0008||2
0017||4
0038||9
0052||9
0053||1
0074||1
0075||1
0077||1
0080||1
0115||3
0121||1
0014||1
0023||1
0065||1
0071||1
0026||1
0064||1
0120||1
0060||1
0095||1
0120||1
0121||1
0081||1
0004||1
0006||1
0010||1
0012||1
0014||1
0028||1
0030||2
0032||1
0036||1
0038||1
0040||1
0044||1
0049||2
0056||1
0058||2
0061||3
0063||1
0064||1
0066||1
0069||1
0071||1
0074||1
0076||1
0077||1
0079||1
0084||2
0085||2
0088||1
0090||1
0092||2
0093||1
0095||1
0097||1
0111||1
0112||1
0113||1
0117||1
0002||12
0003||4
0004||13
0005||5
0006||13
0007||5
0008||9
0009||2
0010||12
0011||5
0012||13
0013||7
0014||5
0016||21
0017||5
0018||9
0019||10
0020||15
0021||6
0022||5
0023||5
0024||6
0025||5
0026||14
0027||10
0028||14
0030||10
0031||5
0033||3
0034||8
0035||1
0036||9
0037||9
0038||13
0039||4
0040||3
0042||5
0044||8
0045||3
0046||4
0047||6
0048||5
0049||12
0050||15
0052||7
0053||13
0054||5
0055||6
0056||3
0057||3
0058||18
0060||67
0061||6
0062||5
0063||21
0064||6
0065||8
0066||11
0067||4
0068||15
0069||9
0070||10
0071||6
0072||6
0073||7
0074||11
0075||11
0076||3
0077||6
0078||3
0079||9
0080||32
0081||17
0082||8
0083||7
0084||10
0085||6
0086||1
0087||12
0088||3
0089||5
0090||9
0092||9
0093||7
0094||3
0095||12
0096||4
0097||11
0098||3
0099||8
0101||1
0102||5
0103||14
0104||10
0105||2
0106||7
0107||9
0108||5
0109||4
0110||7
0111||7
0112||7
0113||14
0114||10
0115||8
0116||8
0117||11
0118||7
0119||13
0120||18
0121||6
0122||13
0124||10
0126||2
0127||18
0128||10
0129||11
0130||13
0084||1
0002||1
0060||1
0116||1
0028||2
0109||1
0120||1
0128||2
0020||1
0027||1
0094||1
0097||1
0099||1
0103||1
0107||1
0113||2
0121||1
0052||1
0058||1
0034||7
0028||1
0110||1
0127||3
0022||1
0056||1
0111||1
0016||1
0114||1
0119||2
0114||1
0018||1
0122||1
0008||2
0020||1
0026||1
0038||2
0053||1
0054||1
0055||2
0058||1
0060||1
0064||1
0079||1
0080||2
0084||1
0040||1
0114||1
0120||1
0128||1
0124||1
0057||1
0090||1
0094||1
0014||3
0069||1
0068||1
0113||1
0129||1
0002||1
0011||1
0017||1
0020||1
0022||1
0024||1
0048||2
0060||2
0069||1
0075||4
0078||1
0081||1
0082||1
0083||2
0084||1
0092||1
0094||1
0104||1
0107||4
0109||1
0113||1
0116||1
0127||1
0128||1
0130||1
0013||1
0014||2
0045||1
0053||1
0055||1
0058||1
0063||1
0069||1
0070||1
0077||1
0078||1
0103||2
0111||1
0113||2
0124||2
0030||1
0065||1
0066||1
0093||1
0114||1
0038||1
0096||1
0016||1
0030||1
0006||1
0005||1
0006||1
0017||1
0020||2
0024||1
0026||3
0027||1
0028||1
0031||1
0034||1
0037||1
0038||2
0039||1
0040||3
0043||1
0044||1
0046||1
0048||1
0049||1
0052||1
0055||2
0057||1
0058||2
0061||3
0063||1
0066||1
0070||1
0071||2
0073||1
0074||1
0075||1
0078||3
0079||1
0080||7
0081||1
0086||1
0089||2
0092||2
0102||5
0104||2
0108||1
0110||2
0113||1
0114||2
0115||2
0117||3
0119||1
0120||1
0124||1
0128||2
0129||2
0114||2
0056||1
0021||1
0064||1
0071||1
0082||1
0122||1
0022||1
0040||1
0090||1
0018||1
0080||1
0066||1
0065||1
0005||1
0022||1
0084||2
0109||1
0111||1
0129||1
0076||1
0048||1
0026||1
0044||1
0087||1
0093||1
0120||1
0002||2
0003||1
0004||2
0005||3
0006||1
0007||1
0008||1
0010||1
0012||1
0013||1
0016||8
0017||2
0025||2
0027||1
0028||5
0033||1
0036||2
0038||2
0042||2
0043||1
0048||1
0050||2
0052||1
0054||2
0058||3
0060||10
0063||1
0064||1
0066||1
0070||1
0074||1
0076||3
0077||3
0078||1
0080||6
0083||1
0084||1
0088||1
0092||1
0093||3
0095||1
0097||3
0101||1
0104||1
0105||1
0111||1
0113||8
0114||2
0115||3
0117||1
0118||1
0120||2
0121||1
0122||2
0124||1
0127||1
0129||1
0130||5
0085||1
0118||1
0060||1
0071||1
0017||1
0099||1
0114||1
0038||1
0119||1
0004||2
0007||1
0009||1
0016||1
0017||2
0019||1
0020||1
0026||3
0036||1
0039||2
0044||1
0048||1
0049||1
0050||4
0052||1
0053||1
0056||1
0061||1
0063||1
0070||1
0071||2
0073||2
0074||1
0076||1
0079||1
0085||1
0092||1
0096||1
0102||1
0106||1
0119||1
0120||3
0121||1
0124||1
0011||1
0028||1
0034||1
0037||1
0040||1
0050||1
0058||2
0065||1
0092||1
0105||1
0014||1
0060||1
0103||1
0053||2
0027||1
0030||1
0083||1
0086||1
0037||1
0085||1
0116||1
0065||1
0110||2
0113||1
0128||1
0021||1
0130||1
0007||1
0010||1
0069||1
0081||1
0057||2
0019||1
0084||1
0093||1
0121||1
0049||1
0060||1
0006||1
0044||1
0056||1
0058||1
0085||1
0086||2
0113||1
0058||1
0078||1
0022||1
0023||1
0052||1
0085||1
0099||1
0101||1
0106||1
0109||1
0074||1
0006||2
0080||1
0084||1
0104||1
0107||1
0110||1
0113||1
0119||1
0120||1
0124||1
0057||1
0013||1
0014||1
0050||1
0070||1
0058||1
0121||1
0076||1
0078||2
0080||1
0111||1
0002||1
0005||1
0006||1
0010||1
0016||2
0018||1
0019||1
0020||1
0026||1
0028||6
0038||1
0040||2
0046||1
0049||1
0050||1
0052||2
0061||2
0072||1
0077||1
0080||1
0085||1
0086||1
0088||1
0089||1
0093||1
0111||1
0113||4
0114||1
0116||1
0124||1
0127||2
0049||1
0055||1
0117||1
0092||1
0120||1
0037||1
0040||2
0097||1
0111||1
0002||2
0003||1
0004||1
0006||3
0007||1
0008||1
0011||1
0014||2
0016||3
0017||3
0019||2
0020||1
0021||2
0023||2
0024||4
0026||3
0027||2
0028||5
0030||2
0032||2
0033||2
0034||1
0036||3
0037||1
0038||1
0039||2
0040||3
0042||3
0044||1
0047||1
0048||2
0049||5
0050||3
0052||1
0054||1
0056||1
0057||1
0060||2
0061||3
0062||1
0064||1
0065||6
0066||6
0067||1
0069||2
0070||3
0071||2
0072||1
0074||2
0076||1
0078||2
0079||2
0080||2
0083||2
0084||2
0085||3
0086||1
0087||4
0088||1
0090||5
0092||2
0096||1
0097||3
0098||1
0099||1
0101||1
0102||2
0103||1
0106||1
0107||1
0109||1
0113||2
0114||1
0115||2
0116||2
0117||3
0119||3
0120||1
0122||1
0124||3
0128||2
0129||2
0130||2
0016||1
0027||1
0034||1
0050||2
0060||1
0090||1
0103||1
0104||1
0065||1
0004||3
0005||2
0006||2
0021||1
0022||1
0027||1
0028||2
0034||1
0045||2
0046||1
0053||1
0058||2
0061||1
0064||7
0065||1
0068||1
0070||1
0081||1
0088||1
0102||2
0104||1
0121||1
0127||2
0128||2
0009||3
0010||4
0021||3
0121||1
0049||1
0060||2
0081||1
0105||1
0002||1
0003||1
0004||2
0007||4
0008||5
0018||1
0022||3
0024||1
0028||1
0036||2
0037||1
0050||1
0053||2
0056||2
0058||2
0060||2
0068||1
0069||2
0070||1
0075||1
0079||1
0080||2
0081||1
0085||1
0086||2
0090||1
0094||1
0096||1
0097||1
0104||1
0108||1
0114||2
0119||1
0120||3
0127||1
0030||1
0048||1
0053||1
0019||1
0085||1
0008||1
0008||1
0020||1
0038||1
0050||1
0052||1
0105||1
0109||1
0127||1
0124||1
0084||1
0002||16
0003||11
0004||25
0005||23
0006||28
0007||9
0008||18
0009||11
0010||15
0011||15
0012||16
0013||23
0014||16
0016||34
0017||11
0018||28
0019||12
0020||23
0021||22
0022||12
0023||9
0024||20
0025||11
0026||24
0027||24
0028||27
0030||16
0031||13
0032||8
0033||11
0034||21
0035||8
0036||16
0037||13
0038||27
0039||18
0040||20
0042||13
0043||11
0044||29
0045||18
0046||16
0047||16
0048||24
0049||38
0050||24
0052||22
0053||22
0054||10
0055||11
0056||14
0057||26
0058||25
0060||48
0061||27
0062||14
0063||22
0064||22
0065||15
0066||14
0067||11
0068||12
0069||19
0070||34
0071||16
0072||19
0073||25
0074||29
0075||26
0076||17
0077||12
0078||16
0079||28
0080||51
0081||27
0082||16
0083||19
0084||32
0085||21
0086||13
0087||22
0088||17
0089||16
0090||17
0092||14
0093||10
0094||14
0095||30
0096||15
0097||27
0098||27
0099||12
0101||8
0102||12
0103||14
0104||19
0105||20
0106||13
0107||23
0108||12
0109||12
0110||14
0111||19
0112||20
0113||41
0114||25
0115||16
0116||12
0117||21
0118||16
0119||23
0120||31
0121||17
0122||7
0124||32
0126||10
0127||23
0128||21
0129||17
0130||16
0008||1
0007||1
0010||1
0017||1
0021||1
0027||1
0121||1
0011||1
0014||1
0095||1
0128||1
0049||1
0063||1
0094||1
0063||1
0129||1
0111||1
0038||1
0049||2
0062||1
0035||1
0006||1
0071||2
0044||1
0070||1
0081||1
0044||1
0052||1
0038||1
0088||1
0057||2
0088||1
0093||1
0020||1
0045||1
0102||1
0129||1
0078||1
0090||1
0026||1
0002||1
0004||1
0006||4
0007||1
0008||2
0009||2
0010||1
0011||1
0014||3
0016||3
0018||3
0019||1
0020||1
0022||1
0023||1
0024||2
0026||2
0031||1
0033||2
0034||2
0035||1
0036||6
0038||6
0039||1
0040||2
0044||5
0045||1
0046||2
0048||3
0049||1
0050||1
0053||2
0054||3
0057||3
0058||5
0060||9
0061||2
0062||1
0063||1
0064||1
0065||1
0068||1
0069||1
0070||1
0072||3
0074||1
0075||1
0077||1
0078||1
0079||1
0080||2
0081||1
0083||2
0084||1
0085||5
0087||2
0088||1
0089||1
0090||1
0092||1
0095||3
0097||4
0099||1
0102||2
0103||2
0104||1
0105||2
0106||1
0108||2
0110||2
0111||3
0112||2
0113||2
0114||2
0115||1
0117||2
0119||2
0120||2
0121||3
0124||1
0127||1
0128||1
0129||2
0130||1
0040||2
0084||1
0028||1
0102||2
0121||1
0127||1
0020||1
0074||1
0119||1
0124||1
0040||1
0088||1
0113||5
0021||2
0037||1
0080||1
0087||1
0018||1
0028||3
0035||1
0067||1
0030||1
0065||1
0081||1
0062||1
0060||1
0068||1
0060||1
0064||1
0124||1
0027||1
0069||2
0126||1
0056||2
0097||1
0010||1
0014||3
0026||1
0027||1
0050||1
0057||1
0075||2
0104||1
0114||1
0115||1
0024||1
0119||1
0033||1
0074||1
0010||1
0081||1
0024||1
0090||1
0129||1
0045||1
0073||1
0014||1
0021||1
0065||1
0113||1
0116||1
0012||1
0013||1
0055||1
0057||1
0058||1
0078||1
0081||1
0084||1
0104||1
0114||1
0124||1
0129||1
0114||1
0110||1
0104||1
0102||1
0049||1
0080||1
0080||1
0119||2
0036||1
0004||1
0002||1
0073||1
0074||1
0079||1
0093||1
0097||1
0007||1
0020||1
0046||1
0110||1
0120||1
0060||1
0005||1
0021||1
0027||1
0119||1
0114||1
0009||1
0010||1
0021||1
0063||1
0106||1
0130||1
0056||1
0079||1
0115||1
0004||1
0027||3
0044||2
0045||1
0057||1
0058||2
0066||2
0075||1
0083||1
0092||1
0097||2
0099||1
0111||6
0124||1
0034||2
0021||1
0070||1
0078||1
0080||1
0028||1
0039||1
0031||1
0126||2
0093||1
0028||1
0060||1
0076||1
0111||1
0010||1
0021||1
0077||1
0093||2
0010||2
0016||1
0027||1
0044||1
0049||1
0055||1
0094||1
0119||1
0003||3
0006||1
0018||1
0023||1
0024||1
0037||1
0039||3
0044||1
0047||1
0048||1
0049||1
0061||1
0064||1
0068||1
0071||1
0075||2
0081||1
0098||1
0104||1
0111||1
0113||1
0116||2
0120||1
0124||1
0127||1
0128||1
0129||2
0122||1
0083||1
0117||1
0071||2
0093||1
0016||1
0038||1
0074||1
0078||1
0095||1
0097||1
0060||1
0068||3
0084||1
0088||1
0066||1
0039||1
0119||1
0120||1
0113||1
0013||1
0060||1
0080||1
0023||1
0052||1
0018||2
0019||2
0033||6
0070||1
0090||5
0112||1
0114||1
0030||1
0063||1
0068||1
0119||1
0115||2
0116||1
0120||1
0002||1
0025||1
0065||1
0002||1
0088||1
0031||1
0008||1
0081||1
0084||1
0049||1
0067||1
0079||1
0088||1
0036||1
0049||1
0075||1
0122||2
0077||2
0093||1
0016||1
0034||1
0002||1
0005||1
0011||1
0012||1
0013||1
0014||1
0017||1
0019||1
0024||1
0025||1
0032||1
0045||1
0046||1
0053||1
0060||1
0064||1
0066||1
0068||1
0069||1
0071||1
0072||1
0077||1
0079||1
0092||1
0096||1
0098||1
0102||1
0103||1
0104||1
0105||1
0107||1
0110||1
0114||1
0120||1
0121||1
0122||1
0128||1
0107||1
0058||1
0013||1
0058||1
0006||1
0006||2
0011||1
0023||1
0027||1
0028||1
0037||1
0038||1
0042||1
0056||1
0060||2
0063||2
0080||3
0081||3
0090||1
0093||2
0094||1
0114||1
0120||1
0124||1
0127||1
0105||1
0071||2
0050||1
0061||1
0080||1
0118||1
0119||1
0012||1
0035||1
0040||1
0062||1
0036||2
0039||1
0046||1
0082||1
0006||1
0025||6
0069||1
0111||1
0112||1
0112||1
0053||1
0003||1
0130||1
0060||1
0006||1
0058||1
0080||1
0079||1
0087||1
0090||1
0095||1
0096||1
0075||1
0080||12
0010||1
0061||1
0062||1
0076||1
0005||1
0007||2
0010||1
0012||1
0014||1
0020||2
0025||1
0028||1
0036||1
0038||3
0039||1
0040||1
0044||1
0045||3
0046||1
0049||2
0060||5
0061||2
0062||1
0063||1
0064||1
0065||2
0067||1
0068||2
0074||2
0075||1
0076||1
0080||1
0087||1
0095||2
0097||1
0112||1
0114||1
0115||1
0124||1
0127||1
0097||4
0012||2
0078||1
0060||2
0119||1
0031||2
0050||1
0070||1
0073||1
0092||1
0104||2
0110||1
0128||1
0004||3
0017||1
0067||1
0124||1
0081||1
0096||1
0005||5
0006||2
0007||1
0012||2
0017||2
0018||3
0024||1
0025||1
0026||1
0028||1
0031||1
0038||2
0039||1
0040||1
0044||2
0045||2
0047||1
0048||2
0049||1
0050||3
0053||1
0054||1
0055||1
0058||1
0060||4
0061||2
0063||1
0068||1
0071||1
0072||2
0074||3
0075||1
0077||1
0079||1
0080||1
0081||1
0082||2
0083||1
0085||3
0092||1
0093||1
0094||1
0096||1
0099||2
0105||1
0107||1
0110||3
0111||2
0113||1
0114||1
0116||1
0117||1
0120||1
0121||1
0124||1
0127||4
0113||1
0130||1
0006||1
0016||1
0017||1
0020||1
0024||1
0027||2
0033||2
0043||1
0047||3
0053||1
0058||1
0060||2
0062||1
0063||1
0064||1
0065||1
0066||1
0067||2
0071||1
0072||1
0075||1
0079||1
0080||1
0082||1
0085||1
0095||1
0108||1
0112||1
0113||1
0115||1
0118||1
0119||4
0120||1
0124||1
0127||1
0130||1
0020||1
0030||1
0068||1
0070||1
0078||1
0020||1
0005||1
0067||4
0068||6
0003||1
0025||1
0028||1
0034||1
0060||1
0063||2
0066||1
0113||1
0103||1
0113||1
0070||1
0072||1
0118||1
0130||1
0070||1
0058||1
0060||1
0080||1
0124||1
0004||1
0101||1
0124||1
0097||1
0005||1
0030||1
0021||1
0055||1
0078||1
0083||1
0096||1
0124||1
0018||1
0042||1
0070||1
0073||1
0038||1
0044||1
0027||1
0042||1
0071||2
0083||1
0018||1
0020||1
0044||1
0035||1
0065||2
0038||2
0119||2
0120||1
0060||3
0097||1
0102||1
0028||1
0049||1
0058||2
0066||1
0003||1
0031||1
0070||1
0073||1
0060||1
0080||1
0007||1
0021||1
0030||1
0035||1
0040||1
0044||4
0055||1
0056||1
0058||1
0093||2
0097||3
0099||2
0113||1
0118||1
0120||1
0127||1
0128||1
0129||6
0119||1
0082||1
0118||1
0043||1
0049||2
0120||1
0028||1
0058||1
0083||1
0007||1
0033||1
0063||3
0064||2
0070||2
0064||1
0056||1
0112||1
0010||1
0049||1
0058||1
0074||1
0026||1
0122||1
0095||1
0104||1
0079||1
0005||1
0031||1
0038||5
0060||3
0069||1
0070||1
0074||1
0097||1
0114||1
0120||1
0129||1
0011||1
0119||1
0119||2
0124||1
0028||1
0016||1
0124||1
0062||1
0108||1
0005||1
0039||2
0042||2
0064||1
0073||1
0082||1
0105||2
0120||1
0008||1
0052||1
0013||1
0030||1
0021||2
0111||1
0085||1
0101||1
0105||1
0107||1
0040||1
0050||1
0023||1
0044||1
0054||1
0055||1
0061||1
0085||1
0095||1
0073||1
0006||1
0050||1
0071||5
0085||10
0047||1
0081||1
0081||2
0080||1
0021||1
0063||1
0097||1
0128||1
0003||1
0004||1
0023||1
0036||1
0052||1
0060||1
0092||2
0007||1
0102||1
0120||1
0039||1
0058||1
0071||2
0075||1
0077||1
0086||1
0089||1
0103||2
0106||2
0107||1
0108||1
0113||2
0117||2
0119||1
0120||1
0129||1
0130||1
0072||4
0073||5
0056||1
0109||1
0062||1
0007||1
0008||1
0017||1
0021||1
0052||1
0089||1
0069||3
0075||1
0006||1
0007||1
0010||1
0016||1
0018||1
0021||1
0028||1
0031||1
0038||1
0040||1
0043||1
0045||2
0058||1
0060||3
0064||1
0067||1
0068||1
0071||1
0075||1
0076||2
0077||1
0080||1
0092||1
0093||1
0097||1
0102||1
0103||1
0110||1
0113||2
0119||1
0120||1
0122||1
0124||4
0126||1
0127||2
0102||1
0026||1
0049||1
0080||2
0065||4
0101||1
0080||1
0006||1
0020||1
0021||1
0026||1
0027||1
0031||2
0040||1
0042||1
0043||1
0044||5
0047||1
0048||1
0049||1
0050||1
0057||1
0058||1
0070||1
0073||1
0074||1
0080||1
0081||1
0083||1
0084||1
0087||1
0088||1
0089||1
0090||1
0115||1
0119||1
0080||1
0010||1
0083||1
0038||1
0006||1
0014||1
0018||2
0019||3
0024||1
0025||2
0030||1
0031||1
0046||1
0048||2
0050||1
0053||2
0054||1
0055||1
0056||3
0057||1
0058||2
0060||10
0061||2
0062||1
0067||1
0071||1
0072||1
0074||2
0077||2
0078||1
0080||2
0082||1
0086||2
0087||1
0088||1
0089||2
0090||2
0092||1
0095||2
0098||2
0099||1
0103||1
0104||3
0105||1
0106||1
0108||2
0109||1
0110||2
0113||3
0114||1
0120||2
0124||1
0127||2
0130||1
0007||1
0069||1
0117||1
0083||1
0103||1
0081||1
0060||1
0079||1
0033||1
0034||1
0006||1
0012||1
0032||1
0036||1
0044||1
0062||1
0068||1
0071||2
0073||1
0077||1
0078||1
0090||2
0096||1
0102||1
0114||1
0119||2
0120||1
0124||1
0126||1
0128||1
0113||1
0126||2
0118||1
0115||1
0080||1
0066||1
0069||1
0005||1
0021||2
0026||1
0058||1
0079||1
0115||1
0006||1
0108||1
0046||1
0124||1
0104||1
0117||1
0006||1
0007||1
0027||1
0039||1
0049||1
0063||1
0072||1
0075||1
0084||1
0086||1
0087||1
0112||1
0130||1
0030||1
0046||1
0104||1
0036||3
0121||1
0017||1
0027||1
0028||1
0032||1
0036||1
0037||1
0069||1
0073||1
0112||1
0113||3
0120||1
0005||1
0006||1
0012||1
0017||3
0035||1
0036||1
0044||1
0046||1
0048||1
0049||1
0062||1
0069||1
0070||1
0076||1
0104||1
0107||1
0121||1
0048||1
0080||1
0033||1
0076||1
0084||1
0005||1
0005||1
0010||1
0012||1
0017||1
0019||1
0020||1
0024||1
0026||2
0044||2
0048||1
0050||1
0052||1
0053||1
0058||1
0069||1
0072||1
0075||1
0088||1
0098||1
0103||2
0104||1
0108||1
0109||2
0113||1
0114||1
0116||3
0120||1
0124||1
0129||1
0069||1
0114||1
0121||1
0003||1
0129||1
0002||1
0108||1
0103||1
0103||1
0004||1
0050||1
0085||1
0120||1
0005||1
0048||1
0068||2
0124||1
0130||2
0004||1
0005||1
0008||1
0043||1
0049||1
0063||1
0122||1
0101||1
0010||1
0065||1
0102||1
0031||1
0060||2
0095||1
0070||2
0025||1
0107||1
0064||1
0040||1
0016||4
0028||1
0016||2
0068||1
0069||1
0065||1
0061||1
0058||1
0043||2
0111||1
0124||1
0066||1
0119||1
0120||1
0129||1
0060||1
0093||1
0081||3
0004||1
0011||1
0016||1
0020||1
0026||1
0036||1
0038||2
0047||1
0048||1
0057||1
0060||4
0062||1
0068||1
0070||1
0079||2
0086||1
0106||1
0107||1
0113||2
0119||1
0124||1
0080||1
0042||1
0017||1
0018||1
0038||1
0058||1
0086||1
0095||1
0096||1
0113||1
0114||2
0060||1
0126||1
0020||1
0127||1
0062||1
0070||1
0050||1
0057||1
0075||1
0089||1
0021||1
0050||1
0053||1
0065||1
0016||1
0004||1
0006||1
0008||1
0010||1
0014||1
0017||1
0018||1
0019||1
0020||2
0021||3
0024||1
0025||1
0027||1
0030||1
0031||2
0032||1
0035||1
0038||2
0039||2
0042||1
0046||1
0047||1
0050||1
0052||1
0055||1
0056||1
0057||1
0058||1
0060||2
0061||1
0062||1
0063||1
0064||3
0068||5
0071||1
0072||2
0074||1
0076||2
0077||1
0078||2
0079||1
0082||1
0083||2
0084||4
0086||2
0087||3
0088||1
0089||1
0092||1
0097||1
0098||1
0103||1
0105||2
0107||3
0111||1
0112||1
0113||3
0117||1
0124||1
0129||3
0130||1
0049||2
0070||1
0087||1
0118||1
0060||1
0004||1
0110||1
0120||1
0098||1
0108||1
0114||1
0033||1
0034||1
0026||1
0053||1
0057||1
0120||2
0021||1
0048||1
0070||1
0074||1
0078||1
0113||1
0120||1
0044||1
0055||1
0096||1
0060||1
0058||1
0119||1
0124||5
0060||2
0004||1
0065||1
0060||1
0038||1
0117||1
0081||1
0013||1
0016||1
0061||1
0081||1
0111||2
0119||1
0033||1
0034||1
0039||1
0101||1
0105||2
0083||1
0077||1
0016||1
0052||2
0106||3
0094||1
0030||1
0049||1
0002||1
0003||1
0005||1
0013||1
0020||1
0021||1
0036||1
0044||1
0057||1
0060||1
0072||1
0073||3
0083||1
0095||1
0113||3
0121||1
0122||2
0128||1
0095||1
0018||1
0048||1
0049||1
0052||2
0056||1
0060||1
0081||1
0095||1
0124||2
0128||1
0003||1
0009||1
0022||1
0023||1
0030||1
0037||1
0052||1
0063||1
0085||1
0095||1
0099||1
0101||1
0106||1
0109||1
0067||1
0103||6
0036||1
0069||1
0074||1
0081||1
0082||1
0112||1
0122||1
0083||1
0060||1
0016||1
0075||1
0092||1
0097||3
0122||1
0107||1
0113||1
0087||1
0062||1
0034||1
0050||1
0052||1
0055||1
0061||1
0095||2
